Time (s),RPM,Coolant,Speed,Oil
72.4,3678.012,62.13,0,56.303
72.5,3726.14,62.178,0,56.354
72.6,3767.038,62.226,0,56.271
72.7,3812.544,62.273,0,56.18
72.8,3902.722,62.32,0,56.211
72.9,4026.87,62.367,0,56.248
73,4054.584,62.415,0,56.25
73.1,4024.996,62.463,0,56.25
73.2,4023.105,62.511,0,56.259
73.3,4018.953,62.558,0,56.269
73.4,4007.434,62.606,0,56.353
73.5,3991.694,62.654,0,56.44
73.6,4033.792,62.701,0,56.398
73.7,4077.848,62.748,0,56.351
73.8,4022.885,62.75,0,56.443
73.9,3970.072,62.75,0,56.539
74,3928.885,62.795,0,56.545
74.1,3853.031,62.841,0,56.549
74.2,3797.565,62.889,0,56.507
74.3,3687.668,62.937,0,56.462
74.4,3579.732,62.986,0,56.455
74.5,3617.38,63.034,0,56.449
74.6,3603.239,63.082,0,56.568
74.7,3582.505,63.129,0,56.689
74.8,3638.11,63.177,0,56.572
74.9,3622.404,63.224,0,56.451
75,3626.483,63.271,0,56.434
75.1,3641.892,63.319,0,56.419
75.2,3707.364,63.367,0,56.5
75.3,3737.81,63.415,0,56.581
75.4,3777.046,63.462,0,56.555
75.5,3805.098,63.51,0,56.528
75.6,3898.14,63.53,0,56.489
75.7,4019.711,63.549,0,56.45
75.8,4067.524,63.575,0,56.475
75.9,4050.587,63.601,0,56.501
76,4037.693,63.67,0,56.548
76.1,4034.469,63.739,0,56.595
76.2,3998.365,63.815,0,56.602
76.3,3991.702,63.89,0,56.609
76.4,4028.022,63.92,0,56.65
76.5,4052.092,63.95,0,56.691
76.6,4004.85,63.965,0,56.777
76.7,3987.335,63.98,0,56.859
76.8,3980.177,64.027,0,56.754
76.9,3945.19,64.074,0,56.65
77,3914.707,64.121,0,56.65
77.1,3909.027,64.169,0,56.65
77.2,3915.73,64.217,0,56.656
77.3,3947.59,64.264,0,56.664
77.4,3963.365,64.31,0,56.713
77.5,3965.041,64.356,0,56.763
77.6,3975.098,64.403,0,56.857
77.7,3981.726,64.449,0,56.948
77.8,3922.236,64.449,0,56.852
77.9,3801.818,64.45,0,56.76
78,3698.852,64.496,0,56.846
78.1,3585.578,64.541,0,56.929
78.2,3546.002,64.588,0,56.897
78.3,3547.156,64.635,0,56.867
78.4,3565.617,64.723,0,56.858
78.5,3609.727,64.808,0,56.851
78.6,3606.656,64.829,0,56.888
78.7,3595.279,64.851,0,56.923
78.8,3606.138,64.886,0,56.865
78.9,3647.342,64.922,0,56.812
79,3649.853,64.97,0,56.883
79.1,3631.551,65.019,0,56.951
79.2,3649.268,65.067,0,56.968
79.3,3682.991,65.116,0,56.984
79.4,3676.389,65.164,0,56.967
79.5,3703.15,65.211,0,56.952
79.6,3751.22,65.231,0,57.009
79.7,3749.512,65.251,0,57.065
79.8,3717.071,65.277,0,57.108
79.9,3716.942,65.304,0,57.149
80,3704.489,65.352,0,57.149
80.1,3661.776,65.4,0,57.151
80.2,3661.12,65.448,0,57.173
80.3,3664.193,65.496,0,57.194
80.4,3663.598,65.544,0,57.202
80.5,3651.137,65.592,0,57.207
80.6,3655.384,65.64,0,57.159
80.7,3702.956,65.687,0,57.113
80.8,3655.208,65.719,0,57.097
80.9,3676.875,65.75,0,57.085
81,3688.261,65.764,0,57.133
81.1,3707.061,65.781,0,57.18
81.2,3735.476,65.829,0,57.216
81.3,3731.803,65.876,0,57.25
81.4,3736.806,65.924,0,57.25
81.5,3821.276,65.973,0,57.25
81.6,3892.052,66.02,0,57.257
81.7,4001.663,66.067,0,57.267
81.8,4043.042,66.11,0,57.304
81.9,4048.002,66.15,0,57.337
82,4042.103,66.153,0,57.296
82.1,4039.197,66.163,0,57.27
82.2,4018.256,66.257,0,57.41
82.3,4008.904,66.347,0,57.531
82.4,4055.427,66.396,0,57.446
82.5,4048.559,66.442,0,57.366
82.6,4038.114,66.446,0,57.358
82.7,4013.025,66.453,0,57.35
82.8,3989.162,66.495,0,57.35
82.9,4023.734,66.537,0,57.357
83,3972.24,66.584,0,57.434
83.1,3958.598,66.632,0,57.5
83.2,3988.52,66.679,0,57.45
83.3,4002.796,66.724,0,57.404
83.4,3968.383,66.738,0,57.411
83.5,3980.764,66.753,0,57.416
83.6,3985.32,66.784,0,57.401
83.7,3988.629,66.816,0,57.388
83.8,3975.799,66.863,0,57.397
83.9,3950.956,66.91,0,57.408
84,3935.354,66.959,0,57.43
84.1,3926.07,67.005,0,57.45
84.2,3916.356,67.028,0,57.45
84.3,3924.894,67.052,0,57.459
84.4,3940.485,67.074,0,57.545
84.5,3938.261,67.098,0,57.63
84.6,3940.041,67.145,0,57.706
84.7,3965.398,67.193,0,57.767
84.8,4084.354,67.239,0,57.705
84.9,4021.731,67.286,0,57.648
85,3998.382,67.335,0,57.634
85.1,4035.939,67.383,0,57.619
85.2,3942.308,67.43,0,57.594
85.3,3862.921,67.476,0,57.575
85.4,3795.861,67.515,0,57.606
85.5,3685.08,67.55,0,57.631
85.6,3695.215,67.556,0,57.619
85.7,3974.45,67.568,0,57.634
85.8,4201.079,67.615,0,57.847
85.9,4024.016,67.663,0,58.011
86,3965.12,67.711,0,57.87
86.1,3985.354,67.758,0,57.741
86.2,4012.435,67.806,0,57.693
86.3,4013.249,67.848,0,57.651
86.4,3994.619,67.849,0,57.65
86.5,3995.33,67.856,0,57.656
86.6,4014.771,67.9,0,57.7
86.7,4027.846,67.945,0,57.733
86.8,4008.801,67.992,0,57.698
86.9,3962.071,68.038,0,57.682
87,3957.016,68.086,0,57.79
87.1,3970.882,68.129,0,57.877
87.2,3952.344,68.14,0,57.838
87.3,3942.918,68.155,0,57.8
87.4,3945.465,68.188,0,57.773
87.5,3965.924,68.223,0,57.754
87.6,3998.569,68.271,0,57.785
87.7,3982.923,68.319,0,57.828
87.8,3946.464,68.367,0,57.934
87.9,3965.043,68.415,0,58.021
88,3951.138,68.464,0,58.002
88.1,3918.728,68.508,0,57.982
88.2,3908.739,68.531,0,57.964
88.3,3918.814,68.553,0,57.954
88.4,3917.086,68.575,0,57.982
88.5,3903.736,68.601,0,58.002
88.6,3866.806,68.648,0,57.974
88.7,3808.833,68.696,0,57.95
88.8,3756.185,68.744,0,57.95
88.9,3698.525,68.791,0,57.955
89,3649.627,68.839,0,57.983
89.1,3630.341,68.884,0,58.018
89.2,3593.97,68.92,0,58.09
89.3,3585.728,68.951,0,58.148
89.4,3606.237,68.961,0,58.138
89.5,3633.421,68.976,0,58.124
89.6,3635.29,69.023,0,58.083
89.7,3678.826,69.07,0,58.053
89.8,3692.628,69.118,0,58.067
89.9,3735.837,69.165,0,58.111
90,3731.496,69.214,0,58.293
90.1,3733.667,69.262,0,58.425
90.2,3711.26,69.31,0,58.329
90.3,3700.539,69.349,0,58.26
90.4,3901.293,69.349,0,58.305
90.5,4252.259,69.358,0,58.334
90.6,4451.552,69.4,0,58.296
90.7,4460.967,69.443,0,58.264
90.8,4487.044,69.49,0,58.256
90.9,4505.539,69.537,0,58.263
91,4521.251,69.582,0,58.332
91.1,4614.807,69.622,0,58.382
91.2,4653.92,69.637,0,58.351
91.3,4572.728,69.655,0,58.324
91.4,4564.089,69.684,0,58.314
91.5,4548.185,69.716,0,58.305
91.6,4456.763,69.763,0,58.301
91.7,4417.349,69.806,0,58.302
91.8,4412.148,69.831,0,58.32
91.9,4428.198,69.853,0,58.343
92,4424.018,69.869,0,58.385
92.1,4439.88,69.891,0,58.408
92.2,4438.372,69.939,0,58.361
92.3,4463.722,69.986,0,58.318
92.4,4498.591,70.033,0,58.291
92.5,4525.194,70.08,0,58.28
92.6,4577.03,70.128,0,58.327
92.7,4671.04,70.174,0,58.372
92.8,4787.967,70.216,0,58.41
92.9,4832.053,70.25,0,58.433
93,5023.837,70.254,0,58.402
93.1,5551.376,70.268,0,58.418
93.2,6772.518,70.318,0.006111111,58.599
93.3,8774.649,70.377,0.033888889,58.709
93.4,10564.549,70.468,0.061944444,58.572
93.5,11716.253,70.549,0.108888889,58.465
93.6,12162.122,70.599,0.226388889,58.456
93.7,12160.803,70.648,0.378055556,58.45
93.8,11639.034,70.695,0.559722222,58.45
93.9,10715.056,70.741,0.711388889,58.45
94,10087.854,70.787,0.905833333,58.45
94.1,9870.912,70.834,1.0875,58.465
94.2,9794.771,70.881,1.221111111,58.533
94.3,9639.882,70.921,1.332222222,58.585
94.4,9243.256,70.937,1.45,58.586
94.5,8661.001,70.956,1.582222222,58.596
94.6,8137.098,70.984,1.686666667,58.633
94.7,7696.21,71.016,1.77,58.665
94.8,7279.89,71.063,1.853333333,58.685
94.9,7054.411,71.11,1.9375,58.689
95,6980.16,71.157,2.013888889,58.642
95.1,7001.382,71.204,2.069444444,58.605
95.2,7034.962,71.25,2.131944444,58.593
95.3,7106.526,71.297,2.208333333,58.597
95.4,7202.697,71.344,2.263888889,58.644
95.5,7240.844,71.391,2.319444444,58.694
95.6,7306.498,71.438,2.375,58.752
95.7,7345.888,71.485,2.438333333,58.812
95.8,7371.136,71.531,2.514444444,58.873
95.9,7418.579,71.578,2.57,58.896
96,7451.924,71.624,2.625555556,58.812
96.1,7455.84,71.67,2.681111111,58.75
96.2,7452.35,71.716,2.729444444,58.75
96.3,7419.976,71.763,2.764444444,58.763
96.4,7366.101,71.812,2.820555556,58.811
96.5,7329.848,71.859,2.876111111,58.871
96.6,7312.296,71.906,2.924166667,58.963
96.7,7319.983,71.953,2.959444444,59.01
96.8,7307.334,72,3.015,58.935
96.9,7269.014,72.047,3.063055556,58.876
97,7268.087,72.093,3.098333333,58.861
97.1,7301.385,72.14,3.153888889,58.878
97.2,7322.416,72.187,3.202222222,58.985
97.3,7324.806,72.233,3.23,59.055
97.4,7286.991,72.281,3.265555556,59.034
97.5,7269.222,72.336,3.321111111,59
97.6,7268.646,72.412,3.368888889,58.937
97.7,7272.953,72.486,3.396666667,58.907
97.8,7267.133,72.553,3.424444444,58.964
97.9,7247.104,72.615,3.452222222,59.018
98,7235.125,72.662,3.480277778,59.069
98.1,7256.85,72.715,3.524166667,59.113
98.2,7284.511,72.782,3.599444444,59.146
98.3,7272.029,72.851,3.687222222,59.186
98.4,7129.532,72.928,3.861944444,59.244
98.5,6423.237,72.995,4.056388889,59.269
98.6,4946.554,73.04,4.250833333,59.212
98.7,3704.413,73.086,4.472222222,59.182
98.8,3451.445,73.132,4.716666667,59.212
98.9,3794.976,73.179,4.875,59.221
99,4035.501,73.226,5.005555556,59.179
99.1,3752.875,73.273,5.108333333,59.151
99.2,3925.339,73.32,5.179166667,59.154
99.3,4012.828,73.367,5.220833333,59.184
99.4,4078.74,73.413,5.291666667,59.276
99.5,4116.141,73.474,5.414722222,59.356
99.6,4186.205,73.565,5.498055556,59.405
99.7,4217.528,73.644,5.572777778,59.401
99.8,4186.532,73.697,5.628333333,59.28
99.9,4245.876,73.748,5.675277778,59.202
100,4327.821,73.795,5.703055556,59.217
100.1,4385.005,73.843,5.730833333,59.254
100.2,4342.041,73.89,5.754166667,59.338
100.3,4307.333,73.938,5.768333333,59.394
100.4,4340.051,73.985,5.786666667,59.387
100.5,4435.6,74.031,5.81,59.368
100.6,4433.579,74.078,5.823888889,59.321
100.7,4346.928,74.124,5.837777778,59.309
100.8,4335.692,74.171,5.851666667,59.369
100.9,4317.236,74.218,5.859722222,59.44
101,4355.432,74.264,5.855833333,59.533
101.1,4459.1,74.31,5.851944444,59.598
101.2,4499.614,74.355,5.847777778,59.608
101.3,4500.781,74.4,5.843888889,59.607
101.4,4493.171,74.445,5.84,59.588
101.5,4404.956,74.49,5.836111111,59.584
101.6,4375.286,74.535,5.8425,59.614
101.7,4319.828,74.58,5.865833333,59.621
101.8,4341.783,74.627,5.879722222,59.578
101.9,4357.579,74.674,5.907777778,59.55
102,4430.79,74.722,5.953888889,59.55
102.1,4525.225,74.768,6.000555556,59.55
102.2,4569.663,74.814,6.093333333,59.55
102.3,4662.916,74.845,6.195,59.58
102.4,4786.372,74.848,6.287777778,59.668
102.5,4856.095,74.864,6.390277778,59.744
102.6,4894.993,74.904,6.463888889,59.796
102.7,4822.709,74.933,6.529166667,59.807
102.8,4876.307,74.943,6.578611111,59.742
102.9,4952.202,74.962,6.564722222,59.715
103,4956.468,74.996,6.545833333,59.758
103.1,4821.183,75.034,6.523055556,59.808
103.2,4828.286,75.081,6.509166667,59.87
103.3,4863.249,75.118,6.495,59.899
103.4,4877.39,75.137,6.481111111,59.864
103.5,4819.228,75.158,6.482222222,59.825
103.6,4783.338,75.182,6.52,59.779
103.7,4951.843,75.206,6.595555556,59.757
103.8,5098.694,75.233,6.676666667,59.778
103.9,5025.41,75.256,6.714444444,59.795
104,4899.311,75.274,6.76,59.806
104.1,4872.845,75.298,6.7675,59.813
104.2,4958.372,75.33,6.739722222,59.812
104.3,5074.093,75.35,6.711944444,59.837
104.4,5087.476,75.35,6.653333333,59.906
104.5,4951.007,75.353,6.5525,59.957
104.6,4759.324,75.363,6.489722222,59.977
104.7,4675.465,75.384,6.461944444,60.015
104.8,4798.287,75.425,6.433888889,60.086
104.9,4935.617,75.45,6.406111111,60.095
105,4825.344,75.45,6.383611111,60.005
105.1,4618.916,75.45,6.369722222,59.95
105.2,4668.297,75.45,6.350555556,59.95
105.3,4738.263,75.467,6.322777778,59.967
105.4,4698.316,75.514,6.295,60.013
105.5,4590.81,75.544,6.267222222,60.027
105.6,4576.235,75.548,6.239166667,59.986
105.7,4597.674,75.55,6.211388889,59.976
105.8,4598.143,75.55,6.172777778,60.012
105.9,4543.001,75.565,6.117222222,60.067
106,4510.944,75.604,6.0725,60.152
106.1,4458.21,75.632,6.044722222,60.24
106.2,4393.531,75.643,6.0225,60.331
106.3,4403.29,75.649,6.008611111,60.375
106.4,4461.835,75.649,5.988888889,60.344
106.5,4437.121,75.66,5.975833333,60.311
106.6,4402.606,75.688,5.985277778,60.272
106.7,4414.728,75.713,5.994444444,60.287
106.8,4413.739,75.736,6.005555556,60.382
106.9,4466.735,75.749,6.019444444,60.458
107,4382.534,75.749,6.033333333,60.504
107.1,4305.855,75.756,6.0475,60.52
107.2,4345.411,75.772,6.066944444,60.492
107.3,4365.694,75.795,6.094722222,60.516
107.4,4421.205,75.829,6.105277778,60.616
107.5,4473.277,75.849,6.091666667,60.628
107.6,4481.606,75.849,6.094722222,60.516
107.7,4478.641,75.849,6.115,60.449
107.8,4464.042,75.849,6.124166667,60.449
107.9,4469.804,75.852,6.133611111,60.449
108,4460.559,75.859,6.150555556,60.449
108.1,4440.572,75.881,6.1725,60.452
108.2,4458.874,75.924,6.186388889,60.459
108.3,4503.205,75.95,6.200277778,60.52
108.4,4556.923,75.95,6.214166667,60.656
108.5,4591.274,75.95,6.233888889,60.719
108.6,4568.144,75.95,6.238055556,60.682
108.7,4505.743,75.95,6.2175,60.641
108.8,4526.662,75.95,6.206388889,60.595
108.9,4609.019,75.966,6.195277778,60.565
109,4602.273,76.004,6.184166667,60.555
109.1,4553.994,76.03,6.173055556,60.58
109.2,4490.99,76.043,6.142777778,60.65
109.3,4283.427,76.05,6.099166667,60.703
109.4,4194.739,76.05,6.058888889,60.733
109.5,4498.181,76.05,6.015555556,60.75
109.6,4801.046,76.05,6.012222222,60.75
109.7,4874.673,76.05,6.064444444,60.76
109.8,4932.75,76.05,6.16,60.784
109.9,5210.498,76.059,6.307777778,60.809
110,5362.48,76.079,6.502222222,60.835
110.1,5423.687,76.103,6.66,60.864
110.2,5377.397,76.133,6.809722222,60.898
110.3,5136.088,76.15,6.941666667,60.941
110.4,4884.893,76.15,6.959722222,60.993
110.5,4833.669,76.15,6.931944444,61.01
110.6,4965.01,76.15,6.904166667,60.984
110.7,5093.515,76.152,6.838888889,60.995
110.8,5110.965,76.158,6.752777778,61.052
110.9,4906.501,76.182,6.696666667,61.138
111,4734.764,76.226,6.641111111,61.256
111.1,4815.548,76.25,6.604722222,61.235
111.2,4898.31,76.25,6.590833333,61.05
111.3,4873.217,76.25,6.570555556,60.972
111.4,4733.917,76.25,6.53,61.018
111.5,4657.715,76.25,6.461666667,61.044
111.6,4668.383,76.25,6.391111111,61.048
111.7,4631.733,76.268,6.335,61.067
111.8,4628.879,76.306,6.279444444,61.106
111.9,4725.274,76.331,6.236944444,61.131
112,4760.452,76.343,6.228888889,61.143
112.1,4717.817,76.363,6.242777778,61.191
112.2,4682.63,76.392,6.276111111,61.278
112.3,4746.483,76.418,6.331666667,61.33
112.4,4889.236,76.439,6.401111111,61.342
112.5,5008.269,76.45,6.497777778,61.345
112.6,5108.777,76.45,6.622222222,61.338
112.7,5406.812,76.458,6.801111111,61.345
112.8,5758.857,76.476,6.97,61.368
112.9,5598.32,76.5,7.094444444,61.369
113,5354.984,76.533,7.233333333,61.347
113.1,5447.842,76.555,7.332222222,61.392
113.2,5532.415,76.566,7.374722222,61.511
113.3,5485.722,76.59,7.368611111,61.59
113.4,5322.157,76.63,7.326944444,61.63
113.5,5258.57,76.65,7.251111111,61.651
113.6,5316.32,76.65,7.167222222,61.655
113.7,5380,76.65,7.098055556,61.677
113.8,5410.046,76.651,7.028333333,61.719
113.9,5404.989,76.675,6.959166667,61.648
114,5283.3,76.722,6.888888889,61.459
114.1,5069.789,76.747,6.819444444,61.338
114.2,4931.065,76.749,6.736111111,61.285
114.3,4912.691,76.771,6.680555556,61.34
114.4,5014.127,76.813,6.673611111,61.504
114.5,5258.37,76.838,6.6875,61.639
114.6,5388.712,76.846,6.701388889,61.746
114.7,5207.1,76.85,6.715555556,61.812
114.8,5040.742,76.85,6.729444444,61.838
114.9,5056.471,76.865,6.743333333,61.82
115,5105.367,76.894,6.778333333,61.761
115.1,5223.729,76.919,6.833888889,61.711
115.2,5499.874,76.94,6.896666667,61.67
115.3,5544.95,76.95,6.966111111,61.65
115.4,5561.182,76.95,7.113333333,61.65
115.5,5879.979,76.95,7.352222222,61.65
115.6,6278.307,76.95,7.587777778,61.65
115.7,6565.012,76.957,7.896666667,61.664
115.8,6702.261,76.971,8.198888889,61.693
115.9,6893.83,76.996,8.435555556,61.744
116,7074.92,77.032,8.685555556,61.815
116.1,7180.852,77.052,8.921111111,61.85
116.2,7287.352,77.058,9.114444444,61.85
116.3,7372.632,77.084,9.2975,61.853
116.4,7395.058,77.129,9.477222222,61.86
116.5,7398.978,77.149,9.643888889,61.963
116.6,7485.108,77.149,9.825277778,62.152
116.7,7609.752,77.149,9.990277778,62.219
116.8,7630.242,77.149,10.11444444,62.177
116.9,7721.32,77.172,10.22555556,62.178
117,7794.814,77.214,10.32277778,62.216
117.1,7818.626,77.238,10.38361111,62.155
117.2,7885.23,77.246,10.42527778,62.009
117.3,7902.853,77.249,10.41444444,61.974
117.4,7914.909,77.249,10.37888889,62.031
117.5,7927.378,77.266,10.36027778,62.05
117.6,7945.916,77.296,10.34194444,62.035
117.7,7952.845,77.335,10.35583333,62.021
117.8,7889.382,77.382,10.39777778,62.009
117.9,7844.757,77.416,10.43194444,62.054
118,7877.229,77.439,10.45972222,62.147
118.1,7916.837,77.46,10.4875,62.202
118.2,7982.094,77.479,10.47694444,62.226
118.3,8073.784,77.504,10.43555556,62.218
118.4,8218.353,77.536,10.40138889,62.184
118.5,8359.064,77.556,10.36555556,62.247
118.6,8377.546,77.569,10.32388889,62.388
118.7,8366.337,77.595,10.29777778,62.445
118.8,8348.078,77.633,10.28388889,62.436
118.9,8389.15,77.653,10.26222222,62.402
119,8399.483,77.659,10.28111111,62.349
119.1,8321.111,77.687,10.39888889,62.28
119.2,8178.962,77.73,10.53444444,62.201
119.3,8056.577,77.75,10.63083333,62.269
119.4,8113.725,77.75,10.71416667,62.451
119.5,8157.843,77.775,10.73416667,62.409
119.6,8077.356,77.819,10.62722222,62.198
119.7,7905.917,77.865,10.50805556,62.138
119.8,7730.817,77.912,10.36138889,62.192
119.9,7610.563,77.937,10.16694444,62.246
120,7542.719,77.946,9.988333333,62.3
120.1,7515.941,77.969,9.852222222,62.368
120.2,7492.83,78.001,9.741111111,62.446
120.3,7572.101,78.025,9.742777778,62.483
120.4,7731.872,78.042,9.826111111,62.49
120.5,7756.78,78.065,9.909444444,62.525
120.6,7720.869,78.09,10.025,62.581
120.7,7816.567,78.115,10.18,62.619
120.8,8005.702,78.14,10.27472222,62.646
120.9,8300.476,78.162,10.31638889,62.625
121,8450.202,78.182,10.34972222,62.571
121.1,8442.511,78.208,10.32833333,62.549
121.2,8501.604,78.238,10.28916667,62.549
121.3,8546.894,78.257,10.31055556,62.564
121.4,8523.816,78.27,10.36611111,62.589
121.5,8538.592,78.297,10.43805556,62.644
121.6,8509.844,78.335,10.60555556,62.72
121.7,8489.814,78.353,10.81111111,62.75
121.8,8370.583,78.357,10.97222222,62.75
121.9,8346.127,78.386,11.07777778,62.751
122,8485.43,78.431,11.16111111,62.753
122.1,8644.677,78.449,11.17777778,62.808
122.2,8811.832,78.449,11.15,62.898
122.3,8928.785,78.475,11.12222222,62.939
122.4,8963.046,78.517,11.16194444,62.947
122.5,8955.976,78.539,11.24527778,62.926
122.6,8898.888,78.546,11.26083333,62.887
122.7,8859.871,78.572,11.23305556,62.843
122.8,8873.236,78.608,11.27305556,62.796
122.9,8874.205,78.631,11.3225,62.851
123,8822.393,78.644,11.35027778,62.971
123.1,8711.582,78.649,11.39555556,63.059
123.2,8779.227,78.649,11.39083333,63.125
123.3,8976.134,78.667,11.34916667,63.149
123.4,9112.266,78.696,11.24722222,63.149
123.5,9120.737,78.737,11.14277778,63.133
123.6,9080.454,78.784,11.12833333,63.107
123.7,8990.245,78.817,11.1475,63.082
123.8,8934.287,78.841,11.16138889,63.058
123.9,8874.549,78.862,11.18416667,63.074
124,8853.519,78.882,11.21194444,63.114
124.1,8809.027,78.909,11.23972222,63.157
124.2,8684.841,78.939,11.2675,63.201
124.3,8665.433,78.957,11.29527778,63.212
124.4,8808.707,78.97,11.34055556,63.203
124.5,8876.504,78.998,11.36972222,63.252
124.6,8975.566,79.036,11.38388889,63.337
124.7,9165.313,79.053,11.39777778,63.39
124.8,9238.597,79.059,11.41166667,63.426
124.9,9266.432,79.089,11.42555556,63.408
125,9358.859,79.134,11.43944444,63.36
125.1,9391.207,79.15,11.45333333,63.285
125.2,9394.74,79.15,11.46722222,63.195
125.3,9368.444,79.177,11.50777778,63.159
125.4,9239.875,79.221,11.58194444,63.152
125.5,9249.234,79.267,11.62916667,63.229
125.6,9373.141,79.314,11.56666667,63.351
125.7,9374.87,79.337,11.56388889,63.508
125.8,9267.953,79.347,11.45694444,63.684
125.9,9211.411,79.371,11.2625,63.694
126,9106.181,79.404,11.12222222,63.616
126.1,8962.203,79.426,11.04722222,63.562
126.2,8864.52,79.444,10.97277778,63.52
126.3,8791.867,79.466,11.03611111,63.488
126.4,8712.64,79.49,11.13833333,63.461
126.5,8643.018,79.515,11.22166667,63.431
126.6,8686.36,79.541,11.32333333,63.4
126.7,8869.462,79.56,11.45277778,63.42
126.8,9157.68,79.576,11.48166667,63.466
126.9,9382.461,79.613,11.52805556,63.538
127,9440.63,79.66,11.61138889,63.623
127.1,9450.773,79.7,11.62027778,63.739
127.2,9461.717,79.738,11.62972222,63.871
127.3,9383.988,79.753,11.69472222,63.866
127.4,9261.985,79.758,11.74083333,63.794
127.5,9190.677,79.79,11.76861111,63.831
127.6,9031.8,79.835,11.83361111,63.922
127.7,8971.105,79.849,11.81388889,63.985
127.8,9007.854,79.849,11.74444444,64.032
127.9,8779.45,79.849,11.62777778,64.048
128,8395.985,79.849,11.43222222,64.05
128.1,8150.053,79.878,11.13444444,64.107
128.2,7923.91,79.92,10.87666667,64.192
128.3,7588.919,79.939,10.54111111,64.177
128.4,7175.604,79.947,10.07166667,64.116
128.5,6847.644,79.973,9.629166667,64.057
128.6,6812.293,80.007,9.404166667,64
128.7,7157.792,80.028,9.265277778,63.95
128.8,7592.706,80.044,9.279722222,63.904
128.9,7527.413,80.068,9.401388889,63.914
129,7346.645,80.096,9.501944444,63.948
129.1,7602.551,80.12,9.585277778,64.024
129.2,7829.831,80.143,9.669444444,64.119
129.3,7531.303,80.164,9.597222222,64.169
129.4,7137.204,80.184,9.438888889,64.201
129.5,7001.468,80.211,9.311111111,64.189
129.6,7126.072,80.241,9.326388889,64.158
129.7,8057.634,80.25,9.395833333,64.184
129.8,9349.511,80.25,9.513888889,64.234
129.9,10853.223,80.254,9.691666667,64.368
130,11811.108,80.259,9.848611111,64.541
130.1,11688.781,80.293,9.918611111,64.436
130.2,10969.118,80.337,9.960277778,64.218
130.3,10292.949,80.35,9.735555556,64.188
130.4,9821.353,80.35,9.224722222,64.235
130.5,9303.744,80.383,8.601944444,64.215
130.6,8648.786,80.43,7.982777778,64.169
130.7,7977.061,80.446,7.305555556,64.247
130.8,7272.154,80.449,6.571111111,64.374
130.9,6557.791,80.478,5.561111111,64.509
131,6188.553,80.517,4.47,64.647
131.1,7003.046,80.536,3.526666667,64.682
131.2,9128.4,80.547,2.117777778,64.678
131.3,11180.446,80.55,1.506666667,64.668
131.4,11356.353,80.55,1.604444444,64.654
131.5,11276.224,80.572,2.031666667,64.65
131.6,11670.669,80.602,2.653333333,64.65
131.7,12153.439,80.624,3.401111111,64.61
131.8,12404.074,80.644,4.178888889,64.555
131.9,12507.828,80.65,4.997222222,64.526
132,12567.164,80.65,5.830555556,64.506
132.1,12525.925,80.666,6.643611111,64.518
132.2,12469.26,80.688,7.469444444,64.543
132.3,12354.076,80.715,8.290555556,64.564
132.4,12199.837,80.743,9.096111111,64.583
132.5,12044.024,80.75,9.881111111,64.621
132.6,11952.379,80.75,10.7,64.667
132.7,11862.074,80.75,11.55388889,64.728
132.8,11807.921,80.75,12.33277778,64.793
132.9,11727.356,80.75,13.08277778,64.899
133,11673.591,80.75,13.79861111,65.02
133.1,10962.299,80.75,14.43055556,65.046
133.2,9441.879,80.75,14.97916667,65.041
133.3,8803.816,80.75,15.44444444,64.97
133.4,8839.652,80.75,15.82638889,64.876
133.5,8991.538,80.75,16.16666667,64.919
133.6,9176.789,80.75,16.47916667,65.008
133.7,9297.783,80.75,16.76388889,64.942
133.8,9441.41,80.75,16.96,64.824
133.9,9413.506,80.75,17.08444444,64.87
134,9328.747,80.75,17.15333333,64.966
134.1,9212.979,80.75,17.14555556,65.126
134.2,9051.163,80.75,17.03333333,65.307
134.3,9028.047,80.75,16.91555556,65.254
134.4,8989.449,80.75,16.72,65.127
134.5,8889.702,80.75,16.47416667,65.09
134.6,8798.733,80.75,16.28833333,65.082
134.7,8700.275,80.727,16.07888889,65.061
134.8,8597.103,80.697,15.89944444,65.037
134.9,8529.807,80.675,15.73277778,65.08
135,8467.824,80.654,15.5875,65.145
135.1,8395.938,80.65,15.44861111,65.233
135.2,8361.461,80.65,15.37388889,65.328
135.3,8382.253,80.65,15.20944444,65.377
135.4,8422.102,80.65,15.08,65.413
135.5,8333.546,80.65,14.94722222,65.471
135.6,8173.556,80.65,14.78666667,65.536
135.7,8183.476,80.65,14.685,65.493
135.8,8075.278,80.65,14.645,65.421
135.9,8068.659,80.65,14.57388889,65.246
136,7941.519,80.65,14.49055556,65.043
136.1,7997.176,80.65,14.38444444,65.103
136.2,8138.216,80.65,14.27333333,65.234
136.3,8194.043,80.65,14.09638889,65.335
136.4,8211.882,80.65,14.01166667,65.428
136.5,8172.926,80.615,13.95611111,65.517
136.6,8165.683,80.571,13.85666667,65.606
136.7,8159.591,80.557,13.81138889,65.635
136.8,8119.872,80.551,13.91666667,65.647
136.9,8096.489,80.55,14.05555556,65.559
137,8039.023,80.55,14.21666667,65.446
137.1,7967.932,80.55,14.40555556,65.448
137.2,8082.133,80.55,14.57777778,65.478
137.3,8306.669,80.526,14.65555556,65.679
137.4,8392.074,80.496,14.75555556,65.923
137.5,8496.133,80.474,14.84444444,66.041
137.6,8595.713,80.453,14.90611111,66.128
